,transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,status,is_fraud
243,TC3D894,U11156,2025-03-13T11:19:07.632687Z,128.44,desktop,"California, USA",True,debit,declined,0
244,T780BF9,U61937,2025-03-10T22:31:07.633687Z,665.59,tablet,"New York, USA",False,debit,approved,0
245,T6565C4,U17068,2025-03-16T03:47:07.634686Z,448.04,desktop,"Ontario, Canada",True,debit,approved,1
246,T217B71,U95302,2025-03-15T16:30:07.635687Z,884.49,desktop,"London, UK",False,credit,declined,1
247,T9667BD,U57280,2025-03-16T03:36:07.636686Z,600.54,tablet,"Texas, USA",False,credit,approved,0
248,T93B934,U47772,2025-03-13T19:39:07.637687Z,427.26,desktop,"California, USA",False,prepaid,declined,0
249,TA0307E,U93734,2025-03-11T04:05:07.638686Z,665.47,desktop,"London, UK",True,debit,declined,0
250,T203DE5,U19374,2025-03-10T11:24:07.639688Z,975.19,mobile,"New York, USA",False,credit,declined,0
251,T818A9B,U44263,2025-03-15T14:48:07.641167Z,664.94,mobile,"London, UK",True,credit,approved,0
252,T37C58A,U24236,2025-03-14T00:21:07.642534Z,71.44,tablet,"California, USA",False,debit,approved,0
253,TF0DC5F,U17318,2025-03-13T18:20:07.642534Z,69.81,desktop,"London, UK",False,credit,approved,0
254,TCDEC11,U11527,2025-03-15T01:38:07.642534Z,426.57,mobile,"Texas, USA",False,debit,declined,0
255,T8970DC,U44184,2025-03-16T09:45:07.642534Z,454.23,tablet,"Texas, USA",False,credit,declined,0
256,TCB2815,U27521,2025-03-10T16:15:07.642534Z,426.13,mobile,"Texas, USA",True,credit,approved,0
257,T00D860,U60071,2025-03-12T22:20:07.642534Z,396.53,tablet,"New York, USA",False,prepaid,approved,0
258,TEF763D,U92603,2025-03-10T00:31:07.642534Z,536.76,desktop,"Texas, USA",False,prepaid,declined,1
259,T7DED21,U98789,2025-03-13T23:51:07.642534Z,651.54,tablet,"Texas, USA",False,debit,approved,0
260,TDECBF4,U88185,2025-03-12T10:18:07.642534Z,109.04,mobile,"Texas, USA",True,prepaid,declined,0
261,TC70E0D,U75600,2025-03-14T12:36:07.642534Z,202.83,mobile,"New York, USA",True,prepaid,approved,1
262,T1312B0,U70335,2025-03-12T14:42:07.642534Z,640.63,mobile,"London, UK",True,prepaid,declined,0
263,TC4E77C,U36412,2025-03-16T03:53:07.642534Z,33.69,tablet,"New York, USA",True,prepaid,declined,0
264,T659B3D,U82838,2025-03-16T05:59:07.642534Z,461.2,mobile,"Ontario, Canada",False,debit,declined,0
265,T26D698,U13124,2025-03-14T20:05:07.642534Z,873.64,tablet,"California, USA",True,credit,approved,1
266,T178955,U83441,2025-03-13T19:40:07.642534Z,160.5,mobile,"Ontario, Canada",True,prepaid,declined,0
267,T147D90,U85938,2025-03-11T20:30:07.658260Z,989.41,desktop,"Ontario, Canada",True,prepaid,declined,0
268,T16CC90,U70292,2025-03-13T14:02:07.660241Z,275.51,tablet,"Ontario, Canada",False,credit,declined,0
269,TC1A3AA,U63692,2025-03-12T21:22:07.661419Z,89.4,mobile,"Ontario, Canada",False,prepaid,approved,0
270,T3EDBE2,U13611,2025-03-15T19:05:07.662416Z,787.44,tablet,"Texas, USA",False,debit,declined,0
271,TD54EDF,U11838,2025-03-12T08:16:07.663416Z,145.07,desktop,"Ontario, Canada",True,prepaid,approved,0
272,T96616E,U48848,2025-03-15T13:36:07.664416Z,327.26,mobile,"London, UK",False,debit,approved,0
273,TB9322A,U18895,2025-03-10T01:32:07.665416Z,314.76,mobile,"Ontario, Canada",True,debit,approved,0
274,TB9C3CC,U92922,2025-03-13T00:29:07.665416Z,446.93,tablet,"Ontario, Canada",True,debit,approved,1
275,TD4CB05,U40139,2025-03-12T18:38:07.666416Z,788.49,tablet,"New York, USA",False,prepaid,declined,0
276,TFD672E,U46600,2025-03-12T13:04:07.667416Z,207.03,desktop,"Texas, USA",False,debit,approved,0
277,T62D617,U58944,2025-03-13T16:02:07.668416Z,141.33,desktop,"Texas, USA",True,prepaid,declined,0
278,TDF5773,U71978,2025-03-14T14:28:07.669416Z,309.76,mobile,"Texas, USA",False,credit,declined,0
279,TFDBA77,U53526,2025-03-10T20:15:07.670416Z,712.74,mobile,"California, USA",True,credit,approved,1
280,T9836EE,U66767,2025-03-14T15:55:07.671418Z,950.28,tablet,"Ontario, Canada",False,credit,declined,0
281,T28CE0D,U65444,2025-03-13T09:43:07.673381Z,847.39,mobile,"Texas, USA",True,credit,approved,0
282,TDC961F,U39153,2025-03-14T04:17:07.675804Z,632.92,desktop,"Ontario, Canada",False,credit,approved,0
283,T805B8B,U82192,2025-03-15T12:13:07.676806Z,570.27,desktop,"Ontario, Canada",False,prepaid,approved,0
284,T3DB842,U75163,2025-03-11T05:43:07.677804Z,635.24,tablet,"Ontario, Canada",False,credit,declined,0
285,TCD4275,U16923,2025-03-13T01:26:07.678804Z,684.03,desktop,"California, USA",True,prepaid,declined,0
286,T1B9C78,U85637,2025-03-15T03:43:07.679804Z,514.55,mobile,"New York, USA",True,debit,approved,0
287,TD33872,U31241,2025-03-11T10:00:07.680804Z,876.13,desktop,"Ontario, Canada",True,prepaid,approved,0
288,TC529D8,U29858,2025-03-14T11:06:07.681804Z,433.51,mobile,"New York, USA",True,credit,approved,0
289,T32FEBA,U42182,2025-03-12T11:53:07.682804Z,291.94,tablet,"California, USA",True,credit,approved,0
290,T97F5C7,U69515,2025-03-14T07:37:07.683804Z,56.46,mobile,"Texas, USA",True,credit,declined,0
291,T30BB92,U61577,2025-03-10T02:29:07.684804Z,345.0,mobile,"California, USA",False,credit,approved,0
292,TC0B83C,U34130,2025-03-10T12:06:07.685804Z,220.36,desktop,"London, UK",True,debit,approved,0
293,T68FA74,U67223,2025-03-15T03:43:07.686804Z,534.75,tablet,"London, UK",True,prepaid,approved,0
294,T95663B,U22753,2025-03-12T16:11:07.687805Z,746.98,mobile,"New York, USA",True,credit,declined,0
295,T56873C,U39390,2025-03-10T20:14:07.688508Z,539.04,desktop,"California, USA",True,debit,declined,0
296,TEC5BF4,U50543,2025-03-10T05:09:07.689511Z,866.9,tablet,"California, USA",False,debit,declined,1
297,T4EA791,U74915,2025-03-13T15:11:07.692099Z,753.67,desktop,"California, USA",True,credit,approved,0
298,TC065E3,U65171,2025-03-09T19:09:07.692844Z,102.85,tablet,"California, USA",False,credit,declined,0
299,T6E62A4,U89222,2025-03-11T16:30:07.693844Z,949.98,mobile,"Texas, USA",True,credit,approved,0
300,T5C9837,U29123,2025-03-09T17:56:07.694841Z,838.45,tablet,"London, UK",False,credit,approved,1
301,T63CA95,U17161,2025-03-15T18:46:07.695841Z,474.39,mobile,"Ontario, Canada",False,prepaid,declined,0
302,T2AF651,U29225,2025-03-12T03:37:07.696841Z,683.18,tablet,"New York, USA",True,prepaid,approved,0
303,T2FAD91,U18498,2025-03-13T02:18:07.697841Z,891.24,tablet,"New York, USA",True,debit,declined,0
304,T110019,U61811,2025-03-12T21:16:07.698841Z,410.19,desktop,"New York, USA",False,credit,declined,0
305,T020186,U70583,2025-03-13T03:24:07.699841Z,661.23,tablet,"Texas, USA",False,credit,declined,0
306,TE6D995,U30103,2025-03-11T11:53:07.700841Z,648.71,tablet,"London, UK",True,credit,declined,0
307,TFEF56A,U36660,2025-03-13T16:08:07.701841Z,153.39,mobile,"London, UK",False,debit,declined,0
308,T063C9C,U10519,2025-03-14T18:47:07.702841Z,690.27,desktop,"California, USA",True,credit,declined,0
309,TCC22A0,U68848,2025-03-11T09:28:07.704385Z,633.07,tablet,"London, UK",False,credit,approved,0
310,T59EF81,U14510,2025-03-15T11:38:07.705389Z,240.37,desktop,"New York, USA",False,debit,approved,0
311,T367EEC,U23069,2025-03-09T17:23:07.706389Z,749.25,mobile,"Ontario, Canada",False,credit,declined,0
312,TAA8079,U73706,2025-03-15T11:31:07.707947Z,581.41,mobile,"Ontario, Canada",False,debit,approved,0
313,T33A588,U33564,2025-03-10T06:18:07.709207Z,91.58,tablet,"London, UK",True,debit,approved,0
314,T8FDC94,U49485,2025-03-14T02:39:07.710210Z,788.68,mobile,"London, UK",False,debit,approved,0
315,T0B6D56,U34724,2025-03-13T04:47:07.711209Z,287.73,desktop,"California, USA",False,debit,declined,0
316,T1D2C64,U92537,2025-03-11T05:25:07.712209Z,476.31,tablet,"Texas, USA",True,debit,declined,0
317,T712012,U25214,2025-03-13T10:55:07.713209Z,452.55,desktop,"California, USA",True,credit,approved,0
318,T9A2A21,U93496,2025-03-10T06:44:07.714209Z,404.35,mobile,"California, USA",False,prepaid,approved,0
319,TC94DCE,U16281,2025-03-16T07:46:07.715209Z,967.52,desktop,"New York, USA",False,prepaid,declined,0
320,T1E434A,U57713,2025-03-16T03:20:07.716209Z,91.91,tablet,"New York, USA",True,prepaid,approved,0
321,TF25FFE,U28488,2025-03-12T04:20:07.717209Z,51.25,desktop,"Texas, USA",False,credit,approved,0
322,T7D001B,U24970,2025-03-15T12:30:07.718209Z,455.14,desktop,"Ontario, Canada",True,prepaid,approved,0
323,T223884,U33099,2025-03-14T11:37:07.719209Z,321.98,mobile,"Ontario, Canada",False,credit,approved,0
324,TF2FF3E,U92857,2025-03-16T00:50:07.720209Z,992.54,desktop,"Texas, USA",True,credit,declined,0
325,T8A2E8B,U42230,2025-03-09T17:44:07.721209Z,541.53,mobile,"Ontario, Canada",False,credit,declined,0
326,TC2ED60,U30006,2025-03-15T14:11:07.722209Z,551.12,desktop,"California, USA",False,credit,approved,0
327,T7944D1,U56237,2025-03-16T11:38:07.723209Z,32.45,tablet,"Ontario, Canada",False,credit,approved,0
328,T0478F4,U40459,2025-03-09T23:47:07.724562Z,636.75,desktop,"New York, USA",True,credit,declined,1
329,T0AAC53,U43926,2025-03-11T01:12:07.725592Z,699.07,desktop,"Ontario, Canada",True,credit,declined,0
330,TA3F16C,U66820,2025-03-13T03:42:07.726594Z,503.29,tablet,"New York, USA",False,debit,approved,0
331,TEF237F,U57995,2025-03-14T13:36:07.727592Z,514.63,mobile,"California, USA",True,debit,approved,0
332,T318EEA,U15497,2025-03-12T18:10:07.728591Z,759.29,desktop,"Ontario, Canada",True,debit,approved,0
333,TEDB614,U64652,2025-03-14T23:35:07.729592Z,963.7,tablet,"California, USA",False,debit,declined,1
334,TC76B37,U45198,2025-03-13T08:30:07.730592Z,839.07,desktop,"London, UK",True,prepaid,declined,0
335,T68FF9D,U20336,2025-03-13T08:01:07.731591Z,103.51,mobile,"Ontario, Canada",False,credit,approved,0
336,TEC56AD,U96055,2025-03-14T10:37:07.732591Z,955.0,desktop,"California, USA",False,prepaid,declined,0
337,TB2562B,U10176,2025-03-10T14:15:07.733592Z,368.94,mobile,"Ontario, Canada",True,credit,approved,0
338,TDACD8B,U80920,2025-03-10T07:47:07.734592Z,64.43,desktop,"New York, USA",True,credit,approved,0
339,TC1BB7C,U94781,2025-03-14T03:04:07.735592Z,399.27,mobile,"New York, USA",True,debit,declined,0
340,T601E87,U81044,2025-03-11T20:13:07.735592Z,399.89,tablet,"Ontario, Canada",False,debit,approved,0
341,T6E5424,U63076,2025-03-13T18:40:07.736594Z,809.04,desktop,"London, UK",False,debit,declined,0
342,TE0C253,U35905,2025-03-10T05:46:07.737592Z,966.92,tablet,"Ontario, Canada",True,prepaid,declined,0
343,T754884,U21064,2025-03-09T23:16:07.738592Z,823.75,mobile,"New York, USA",False,prepaid,approved,0
344,T8C34DD,U40925,2025-03-11T08:10:07.739597Z,645.23,tablet,"New York, USA",False,debit,approved,0
345,TA47AE1,U41837,2025-03-11T15:04:07.741290Z,946.96,tablet,"London, UK",False,credit,approved,0
346,T74A182,U56730,2025-03-10T16:09:07.742289Z,617.06,tablet,"Texas, USA",True,prepaid,approved,0
347,T841074,U65359,2025-03-16T11:47:07.743288Z,466.93,desktop,"Ontario, Canada",True,prepaid,approved,0
348,T20CBBC,U32571,2025-03-09T22:08:07.744289Z,286.57,mobile,"Texas, USA",True,credit,declined,0
349,T606CF2,U32028,2025-03-09T17:09:07.745289Z,381.08,desktop,"Texas, USA",False,credit,declined,0
350,TF4158E,U99489,2025-03-10T19:37:07.746289Z,379.01,tablet,"New York, USA",False,prepaid,approved,0
351,T8C5FF7,U99952,2025-03-15T16:07:07.747289Z,638.56,desktop,"London, UK",True,credit,declined,0
352,TE3A2CD,U70945,2025-03-14T22:23:07.747289Z,270.62,tablet,"California, USA",False,prepaid,approved,0
353,T69C416,U49240,2025-03-15T04:38:07.748291Z,546.7,tablet,"California, USA",False,debit,declined,0
354,T230813,U90545,2025-03-15T23:53:07.749289Z,516.77,tablet,"California, USA",True,credit,declined,0
355,T793BA1,U30928,2025-03-14T07:44:07.750289Z,416.36,desktop,"London, UK",False,credit,approved,0
356,T4BBA10,U57919,2025-03-16T10:02:07.752523Z,712.97,desktop,"California, USA",False,prepaid,declined,1
357,T55A153,U40162,2025-03-10T10:21:07.753598Z,398.93,tablet,"London, UK",True,prepaid,approved,0
358,TC45912,U56434,2025-03-11T11:16:07.754603Z,345.5,mobile,"Ontario, Canada",True,prepaid,declined,0
359,T810AC0,U41133,2025-03-10T13:08:07.756450Z,897.65,tablet,"California, USA",True,credit,declined,0
360,TE3DA84,U22540,2025-03-13T14:34:07.758062Z,806.55,tablet,"London, UK",False,credit,declined,0
361,TAE3727,U34694,2025-03-11T05:31:07.759062Z,820.85,mobile,"California, USA",False,debit,approved,0
362,TBBB6EE,U49884,2025-03-15T01:08:07.760065Z,463.66,mobile,"California, USA",True,credit,approved,0
363,T663CD7,U74255,2025-03-15T15:20:07.762072Z,689.3,tablet,"California, USA",False,debit,declined,0
364,T196FA2,U26769,2025-03-16T06:24:07.763063Z,69.16,tablet,"Ontario, Canada",True,credit,declined,0
365,T1A975C,U57279,2025-03-15T22:18:07.763063Z,645.58,mobile,"California, USA",False,credit,approved,0
366,TA8E4E8,U28285,2025-03-12T08:29:07.764062Z,356.46,desktop,"Texas, USA",False,credit,approved,1
367,TBE692F,U88760,2025-03-12T02:36:07.765062Z,102.46,mobile,"Ontario, Canada",False,credit,declined,0
368,TD1EE2B,U79351,2025-03-13T14:54:07.766062Z,485.33,mobile,"New York, USA",False,debit,approved,0
369,T8B852F,U67637,2025-03-10T19:19:07.768065Z,116.52,tablet,"London, UK",True,credit,approved,0
370,T0F0030,U52896,2025-03-11T04:36:07.768475Z,890.19,desktop,"Ontario, Canada",False,prepaid,declined,0
371,T8A41FF,U80035,2025-03-12T02:59:07.769480Z,160.96,mobile,"London, UK",False,debit,declined,0
372,T3D88BD,U84169,2025-03-11T06:27:07.770479Z,52.43,desktop,"California, USA",False,credit,declined,0
373,T51B35D,U80178,2025-03-15T23:22:07.772422Z,533.81,desktop,"Texas, USA",True,debit,declined,0
374,T08F9E7,U22055,2025-03-13T07:44:07.773425Z,377.29,mobile,"London, UK",False,credit,declined,0
375,T87C151,U50495,2025-03-10T09:01:07.775331Z,546.89,mobile,"California, USA",True,credit,declined,0
376,T404A5D,U13408,2025-03-10T15:10:07.776830Z,950.36,desktop,"California, USA",False,debit,declined,0
377,T0072BF,U78732,2025-03-11T13:16:07.777829Z,647.74,mobile,"New York, USA",False,debit,approved,0
378,TB1EEB1,U87525,2025-03-13T07:24:07.778829Z,435.91,tablet,"London, UK",False,debit,approved,0
379,T006B27,U15839,2025-03-12T11:20:07.778829Z,626.23,desktop,"New York, USA",True,prepaid,approved,0
380,T5541AC,U74197,2025-03-12T08:23:07.779828Z,474.91,tablet,"Ontario, Canada",False,prepaid,declined,0
381,T636755,U15289,2025-03-10T16:37:07.780829Z,117.47,desktop,"Ontario, Canada",True,debit,approved,1
382,T04A8D3,U75298,2025-03-12T19:11:07.781828Z,625.93,tablet,"New York, USA",False,prepaid,declined,0
383,TC7180C,U19396,2025-03-11T18:05:07.782828Z,205.9,desktop,"California, USA",True,credit,approved,0
384,T957BA2,U86347,2025-03-12T09:39:07.784520Z,12.39,tablet,"California, USA",False,credit,approved,0
385,TABA2E7,U49825,2025-03-12T10:02:07.785556Z,886.84,tablet,"California, USA",False,prepaid,declined,0
386,T2B7F23,U34642,2025-03-13T12:52:07.786554Z,894.17,tablet,"Ontario, Canada",True,credit,approved,0
387,T5EDA27,U33488,2025-03-14T06:57:07.788399Z,66.84,mobile,"Texas, USA",False,debit,declined,0
388,TB07976,U32127,2025-03-15T17:16:07.789435Z,713.01,tablet,"California, USA",False,prepaid,approved,0
389,T4121D0,U36016,2025-03-09T19:31:07.790432Z,526.96,mobile,"Ontario, Canada",False,prepaid,approved,0
390,T4BE0AC,U64279,2025-03-14T20:18:07.791577Z,637.36,mobile,"California, USA",False,prepaid,approved,0
391,T694271,U12552,2025-03-09T23:55:07.792493Z,711.17,tablet,"Ontario, Canada",False,debit,approved,0
392,T49B33E,U14443,2025-03-15T16:39:07.793529Z,814.59,desktop,"London, UK",False,debit,approved,0
393,T8517F9,U92868,2025-03-11T01:09:07.794528Z,999.25,mobile,"Ontario, Canada",False,prepaid,approved,1
394,T869B44,U64871,2025-03-11T01:28:07.795528Z,79.4,desktop,"London, UK",False,debit,declined,0
395,T53B10E,U71560,2025-03-14T05:37:07.796531Z,628.62,tablet,"Texas, USA",True,credit,declined,0
396,T26C7F7,U42325,2025-03-09T18:50:07.797528Z,882.07,tablet,"Ontario, Canada",False,prepaid,approved,0
397,TFA268E,U21150,2025-03-12T20:31:07.798528Z,875.07,mobile,"London, UK",False,prepaid,approved,0
398,T9951E8,U59558,2025-03-16T08:38:07.799496Z,160.1,tablet,"London, UK",True,credit,approved,0
399,TBDE5DE,U87125,2025-03-16T04:10:07.800529Z,643.4,tablet,"California, USA",False,prepaid,approved,0
400,T3E4586,U29735,2025-03-14T12:47:07.801533Z,440.8,mobile,"California, USA",True,credit,approved,0
401,T2BBF30,U14204,2025-03-11T15:51:07.803532Z,17.9,mobile,"California, USA",False,prepaid,approved,0
402,TA627A7,U50655,2025-03-12T23:40:07.804533Z,85.18,desktop,"London, UK",False,credit,approved,0
403,T317AFE,U71378,2025-03-13T07:19:07.805533Z,526.14,tablet,"New York, USA",True,debit,declined,0
404,T6C43B2,U41464,2025-03-16T12:31:07.805533Z,333.1,tablet,"Ontario, Canada",False,prepaid,declined,0
405,T5A434E,U96196,2025-03-11T05:17:07.807532Z,238.3,tablet,"New York, USA",True,credit,approved,0
406,T8CD1BE,U80498,2025-03-10T16:53:07.809238Z,168.24,desktop,"California, USA",False,debit,approved,0
407,T02388F,U20776,2025-03-09T22:45:07.810242Z,140.27,tablet,"Ontario, Canada",False,credit,approved,0
408,TDF2264,U80228,2025-03-12T03:16:07.811241Z,362.25,mobile,"New York, USA",False,credit,declined,0
409,T42F0D5,U63016,2025-03-12T05:09:07.812241Z,59.45,mobile,"Ontario, Canada",False,debit,declined,0
410,T6D9CF1,U73008,2025-03-13T04:31:07.813241Z,231.54,mobile,"Ontario, Canada",False,credit,declined,0
411,TBB9756,U30829,2025-03-12T18:50:07.814241Z,538.25,desktop,"Texas, USA",False,debit,approved,0
412,TB38AC1,U17324,2025-03-15T06:44:07.814241Z,429.49,tablet,"Ontario, Canada",True,prepaid,declined,0
413,T189699,U12387,2025-03-09T19:02:07.815241Z,62.92,desktop,"Ontario, Canada",False,debit,declined,0
414,T69FDFE,U57551,2025-03-16T07:20:07.816241Z,137.94,tablet,"Ontario, Canada",False,prepaid,approved,0
415,T51424A,U33353,2025-03-14T14:30:07.817241Z,799.93,desktop,"Texas, USA",False,credit,declined,1
416,T6AB8E4,U85780,2025-03-11T13:02:07.818241Z,789.88,tablet,"California, USA",False,debit,approved,1
417,T6571EC,U73829,2025-03-10T19:32:07.819240Z,886.42,mobile,"California, USA",False,prepaid,declined,0
418,TAE84F8,U60109,2025-03-10T05:45:07.820241Z,423.69,tablet,"Texas, USA",True,credit,approved,0
419,T7F4610,U29369,2025-03-11T06:57:07.821241Z,384.43,desktop,"California, USA",False,debit,declined,0
420,T96B3E3,U97398,2025-03-11T16:54:07.822241Z,741.33,desktop,"Ontario, Canada",False,prepaid,declined,0
421,T5A2689,U30823,2025-03-13T12:40:07.823241Z,315.45,mobile,"Ontario, Canada",True,prepaid,approved,0
422,T7E10CD,U76514,2025-03-14T08:43:07.824657Z,931.39,tablet,"Texas, USA",False,credit,approved,0
423,T41656E,U46818,2025-03-12T21:21:07.825659Z,633.66,mobile,"Ontario, Canada",True,debit,approved,0
424,T1F7A46,U31010,2025-03-12T17:53:07.826657Z,177.72,mobile,"New York, USA",False,debit,approved,0
425,T776F23,U74236,2025-03-11T21:45:07.827656Z,303.31,desktop,"Ontario, Canada",True,prepaid,approved,0
426,T20BAAC,U75435,2025-03-15T08:40:07.828656Z,152.03,desktop,"Ontario, Canada",True,credit,approved,0
427,TA1B406,U99671,2025-03-10T03:20:07.829656Z,354.48,desktop,"Ontario, Canada",True,prepaid,approved,0
428,T114B38,U10862,2025-03-12T03:11:07.830657Z,294.41,mobile,"Ontario, Canada",True,prepaid,declined,0
429,TD04C6B,U34099,2025-03-12T06:36:07.831656Z,795.18,tablet,"Ontario, Canada",False,credit,declined,1
430,TE5B289,U28498,2025-03-11T19:06:07.832657Z,248.88,tablet,"London, UK",False,debit,approved,1
431,T23A90B,U40620,2025-03-10T22:25:07.833656Z,295.5,tablet,"Texas, USA",True,prepaid,approved,1
432,T096ED5,U43635,2025-03-15T16:14:07.834656Z,624.77,mobile,"California, USA",True,debit,declined,0
433,T93F840,U19341,2025-03-14T02:06:07.834656Z,294.71,mobile,"Ontario, Canada",False,prepaid,declined,0
434,T5F5BD7,U72560,2025-03-12T20:28:07.835657Z,103.91,mobile,"New York, USA",True,debit,approved,0
435,TE4A2D3,U17490,2025-03-13T00:08:07.836657Z,172.97,mobile,"Ontario, Canada",True,debit,declined,0
436,T10BB18,U57298,2025-03-11T10:10:07.837657Z,335.7,desktop,"London, UK",False,credit,approved,0
437,T63D61B,U40782,2025-03-11T06:38:07.838657Z,197.9,desktop,"London, UK",True,credit,declined,0
438,T20F0EE,U97367,2025-03-16T04:12:07.840658Z,501.78,desktop,"Texas, USA",True,prepaid,approved,0
439,T62AF67,U60891,2025-03-11T13:01:07.841277Z,637.06,mobile,"New York, USA",False,credit,approved,0
440,T8B5E38,U98177,2025-03-13T11:31:07.841277Z,714.27,mobile,"California, USA",False,debit,approved,0
441,T8791ED,U18615,2025-03-16T01:24:07.841277Z,792.67,tablet,"Texas, USA",False,prepaid,approved,0
442,T91694A,U73348,2025-03-12T02:35:07.841277Z,200.63,tablet,"London, UK",True,credit,approved,0
443,T7EB5A7,U98125,2025-03-10T19:24:07.841277Z,316.72,tablet,"Ontario, Canada",False,prepaid,declined,0
444,T031721,U20819,2025-03-13T09:26:07.841277Z,246.5,mobile,"London, UK",False,debit,approved,1
445,TF7A0B0,U59404,2025-03-10T15:40:07.841277Z,280.7,desktop,"London, UK",True,prepaid,declined,1
446,T0E66E0,U53701,2025-03-15T04:49:07.841277Z,212.96,mobile,"London, UK",True,debit,approved,0
447,T4D47BB,U62820,2025-03-13T00:24:07.841277Z,592.6,tablet,"London, UK",True,debit,declined,0
448,T155DDE,U86917,2025-03-11T04:43:07.841277Z,596.68,mobile,"London, UK",False,credit,approved,0
